record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
50,1,1,SIMM FX,10323,1,10323,,,,,,,,,,
51,1,1,SIMM FX,10323,,,10143,1,SN6158,IBMF,676,676,1347,1347,,
50,1,1,SIMM FX,10324,1,10324,,,,,,,,,,
51,1,1,SIMM FX,10324,,,10057,1,SN6226,IBMF,769,783,1431,1431,,
50,1,1,SIMM FX,10325,2,10325,,,,,,,,,,
51,1,1,SIMM FX,10325,,,10200,1,IBMF,SN6226,753,753,1007,1007,,
51,1,1,SIMM FX,10325,,,10189,2,SN6226,IBMF,1037,1049,1410,1410,,
50,1,1,SIMM FX,10326,1,10326,,,,,,,,,,
51,1,1,SIMM FX,10326,,,10054,1,SN6206,IBMF,919,930,1550,1550,,
50,1,1,SIMM FX,10327,1,10327,,,,,,,,,,
51,1,1,SIMM FX,10327,,,10017,1,IBMF,SN6214,137,137,816,816,,
50,1,1,SUN FX,10328,1,10328,,,,,,,,,,
51,1,1,SUN FX,10328,,,10055,1,SMF,SN6039,260,260,804,804,,
50,1,1,SIMM FX,10329,1,10329,,,,,,,,,,
51,1,1,SIMM FX,10329,,,10057,1,IBMF,SN6226,263,263,769,769,,
50,1,1,SIMM FX,10330,2,10330,,,,,,,,,,
51,1,1,SIMM FX,10330,,,10063,1,IBMF,SN20016,267,267,528,528,,
51,1,1,SIMM FX,10330,,,10190,2,IBMF,SN6221,656,656,1035,1035,,
50,1,1,SIMM FX,10331,1,10331,,,,,,,,,,
51,1,1,SIMM FX,10331,,,10082,1,IBMF,SN6214,287,287,898,898,,
50,1,1,SUN FX,10332,1,10332,,,,,,,,,,
51,1,1,SUN FX,10332,,,10118,1,SMF,SN6158,334,334,977,977,,
50,1,1,SIMM FX,10333,1,10333,,,,,,,,,,
51,1,1,SIMM FX,10333,,,10163,1,IBMF,SN6776,429,429,1099,1099,,
50,1,1,SUN FX,10334,1,10334,,,,,,,,,,
51,1,1,SUN FX,10334,,,10095,1,SN6214,SMF,698,700,1362,1362,,
50,1,1,SIMM FX,10335,1,10335,,,,,,,,,,
51,1,1,SIMM FX,10335,,,10103,1,SN6226,IBMF,921,935,1587,1587,,
50,1,1,SIMM FX,10336,1,10336,,,,,,,,,,
51,1,1,SIMM FX,10336,,,10141,1,SN6214,IBMF,936,937,1544,1544,,
50,1,1,SIMM FX,10337,1,10337,,,,,,,,,,
51,1,1,SIMM FX,10337,,,10096,1,SN4288,IBMF,946,949,1574,1574,,
50,1,1,SIMM FX,10338,1,10338,,,,,,,,,,
51,1,1,SIMM FX,10338,,,10085,1,SN6216,IBMF,958,961,1634,1634,,
50,1,1,SIMM FX,10339,1,10339,,,,,,,,,,
51,1,1,SIMM FX,10339,,,10121,1,SN6226,IBMF,972,973,1610,1610,,
50,1,1,SIMM FX,10340,1,10340,,,,,,,,,,
51,1,1,SIMM FX,10340,,,10200,1,SN6226,IBMF,1007,1011,1551,1551,,
50,1,1,SUN FX,10341,1,10341,,,,,,,,,,
51,1,1,SUN FX,10341,,,10001,1,SMF,SN5458,26,26,678,678,,
50,1,1,SUN FX,10342,1,10342,,,,,,,,,,
51,1,1,SUN FX,10342,,,10007,1,SMF,SN6480,86,86,708,708,,
50,1,1,SIMM FX,10343,1,10343,,,,,,,,,,
51,1,1,SIMM FX,10343,,,10018,1,IBMF,SN6480,145,145,810,810,,
50,1,1,SIMM FX,10344,1,10344,,,,,,,,,,
51,1,1,SIMM FX,10344,,,10053,1,IBMF,SN6480,256,256,850,850,,
50,1,1,SIMM FX,10345,1,10345,,,,,,,,,,
51,1,1,SIMM FX,10345,,,10105,1,IBMF,SN6480,313,313,930,930,,
50,1,1,SIMM FX,10346,1,10346,,,,,,,,,,
51,1,1,SIMM FX,10346,,,10139,1,IBMF,SN6480,368,368,910,910,,
50,1,1,SIMM FX,10347,1,10347,,,,,,,,,,
51,1,1,SIMM FX,10347,,,10145,1,IBMF,SN6480,376,376,1010,1010,,
50,1,1,SUN FX,10348,1,10348,,,,,,,,,,
51,1,1,SUN FX,10348,,,10047,1,SN5943,SN1862,431,431,1060,1060,,
50,1,1,SIMM FX,10349,2,10349,,,,,,,,,,
51,1,1,SIMM FX,10349,,,10159,1,IBMF,SN6480,415,415,689,689,,
51,1,1,SIMM FX,10349,,,10007,2,SN6480,SN5730,708,720,1065,1065,,
50,1,1,SIMM FX,10350,2,10350,,,,,,,,,,
51,1,1,SIMM FX,10350,,,10001,1,SN5458,SN6480,678,689,770,770,,
51,1,1,SIMM FX,10350,,,10018,2,SN6480,IBMF,810,820,1279,1279,,
50,1,1,SIMM FX,10351,1,10351,,,,,,,,,,
51,1,1,SIMM FX,10351,,,10159,1,SN6480,IBMF,689,700,1336,1336,,
50,1,1,SIMM FX,10352,1,10352,,,,,,,,,,
51,1,1,SIMM FX,10352,,,10053,1,SN6480,IBMF,850,860,1500,1500,,
50,1,1,SIMM FX,10353,1,10353,,,,,,,,,,
51,1,1,SIMM FX,10353,,,10139,1,SN6480,IBMF,910,920,1556,1556,,
50,1,1,SIMM FX,10354,2,10354,,,,,,,,,,
51,1,1,SIMM FX,10354,,,10176,1,SN1496,SN2770,919,931,1011,1011,,
51,1,1,SIMM FX,10354,,,10150,2,SN2770,IBMF,1037,1048,1561,1561,,
50,1,1,SIMM FX,10355,1,10355,,,,,,,,,,
51,1,1,SIMM FX,10355,,,10105,1,SN6480,IBMF,930,940,1469,1469,,
50,1,1,SUN FX,10356,1,10356,,,,,,,,,,
51,1,1,SUN FX,10356,,,10001,1,SN6480,SMF,950,960,1498,1498,,
50,1,1,SUN FX,10357,1,10357,,,,,,,,,,
51,1,1,SUN FX,10357,,,10144,1,SN6479,SMF,981,996,1525,1525,,
50,1,1,SIMM FX,10358,1,10358,,,,,,,,,,
51,1,1,SIMM FX,10358,,,10089,1,IBMF,SN6640,290,290,908,908,,
50,1,1,SIMM FX,10359,1,10359,,,,,,,,,,
51,1,1,SIMM FX,10359,,,10116,1,IBMF,SN6970,330,330,950,950,,
50,1,1,SUN FX,10360,1,10360,,,,,,,,,,
51,1,1,SUN FX,10360,,,10130,1,SMF,SN2245,346,346,1006,1006,,
50,1,1,SIMM FX,10361,1,10361,,,,,,,,,,
51,1,1,SIMM FX,10361,,,10089,1,SN6640,IBMF,908,919,1477,1477,,
50,1,1,SIMM FX,10362,1,10362,,,,,,,,,,
51,1,1,SIMM FX,10362,,,10203,1,IBMF,IBMF,890,890,1488,1488,,
50,1,1,SUN FX,10363,1,10363,,,,,,,,,,
51,1,1,SUN FX,10363,,,10165,1,SN6552,SMF,933,933,1538,1538,,
50,1,1,SUN FX,10364,1,10364,,,,,,,,,,
51,1,1,SUN FX,10364,,,10067,1,SMF,SN6228,268,268,879,879,,
